id,gender,age,marathonTime,marNum2016,marNum2015,marNum2014,marNum2013,marNum2012,otherNum2012,otherNum2013,otherNum2014,otherNum2015,otherNum2016,continue2014
2567,Female,30,0,0,0,0,0,0,0,0,0,1,0,4
2568,Male,35,248.73333333333332,0,0,0,1,0,0,0,0,0,0,4
2569,Male,16,331.8833333333333,0,0,0,1,0,0,3,0,0,0,4
2570,Male,25,177.85,0,1,0,0,0,0,0,0,0,0,3
2571,Female,18,225.8,0,1,0,0,0,0,0,0,0,0,3
2572,Male,55,240.76666666666668,0,0,1,0,0,0,0,0,0,0,2
2573,Female,30,286.0,0,0,0,0,1,0,0,0,0,0,4
2574,Male,45,263.78333333333336,0,1,0,0,0,0,0,0,0,0,3
2575,Male,30,370.1666666666667,0,0,1,0,0,1,0,3,0,1,2
2576,Male,45,0,0,0,0,0,0,0,0,0,1,0,4
2577,Male,25,316.3833333333333,0,0,1,0,0,0,0,0,0,0,2
2578,Male,35,308.23333333333335,0,0,1,0,0,0,0,0,0,0,2
2579,Female,30,303.7,0,0,1,0,0,0,1,1,2,2,2
2580,Male,40,256.1,0,0,0,0,1,0,0,0,0,0,4
2581,Male,60,0,0,0,0,0,0,0,0,0,1,0,4
2582,Female,25,296.6666666666667,0,0,1,0,0,0,1,2,0,0,2
2583,Male,30,373.01666666666665,0,0,1,0,0,0,0,0,0,0,2
2584,Female,30,251.31666666666666,0,0,0,1,0,0,1,0,0,1,4
2585,Female,18,294.51666666666665,0,0,1,0,0,0,0,0,0,0,2
2586,Male,40,288.2083333333333,0,0,1,1,0,2,0,0,0,0,2
2587,Male,35,204.80833333333334,0,1,1,1,0,1,1,2,0,2,1
2588,Female,30,274.28333333333336,0,0,0,1,0,0,0,0,0,0,4
2589,Female,25,334.25,0,0,1,0,0,0,0,0,0,0,2
2590,Male,40,0,0,0,0,0,0,0,0,0,1,0,4
2591,Male,30,230.16666666666666,0,1,0,0,0,0,0,0,0,0,3
2592,Male,40,289.78333333333336,0,1,0,0,0,0,0,0,0,4,3
2593,Female,35,177.59791666666666,0,0,1,1,1,2,7,3,4,1,2
2594,Male,35,0,0,1,0,0,0,0,0,0,0,0,3
2595,Male,30,0,0,0,0,0,0,0,0,0,2,0,4
2596,Male,45,236.95,0,0,0,1,0,1,0,0,1,0,4
2597,Male,30,238.95,0,0,0,1,0,0,0,0,0,0,4
2598,Male,45,0,0,0,0,0,0,0,0,0,1,0,4
2599,Male,30,342.68333333333334,0,0,1,0,0,0,0,0,0,0,2
2600,Female,25,241.7,0,0,0,0,1,2,2,1,0,0,4
2601,Female,25,279.4,0,0,0,0,1,0,0,0,0,0,4
2602,Male,55,273.28333333333336,0,0,0,0,1,0,2,1,0,0,4
2603,Male,30,274.3666666666667,0,0,1,0,1,0,1,0,0,0,2
2604,Male,50,357.48333333333335,0,0,0,1,0,0,0,0,0,1,4
2605,Male,40,0,0,0,0,0,0,0,0,0,1,0,4
2606,Male,30,318.8333333333333,0,1,0,0,0,0,0,0,0,0,3
2607,Male,45,238.65,0,1,0,0,0,0,0,0,0,0,3
2608,Male,35,230.21666666666667,0,0,0,1,0,1,0,1,1,0,4
2609,Male,25,300.51666666666665,0,1,0,0,0,0,0,0,0,0,3
2610,Female,18,0,0,0,0,0,0,0,0,0,1,0,4
2611,Male,35,270.78333333333336,0,0,1,0,0,0,0,0,0,0,2
2612,Male,30,206.1375,0,0,0,1,1,3,2,0,0,0,4
2613,Female,35,319.7,0,1,0,0,0,1,0,0,0,0,3
2614,Female,40,254.14166666666665,0,0,1,0,1,1,4,5,1,1,2
2615,Female,30,328.65,0,0,1,0,0,0,0,1,0,0,2
2616,Male,40,237.84791666666666,0,1,1,2,2,1,5,4,0,0,1
2617,Male,30,283.78333333333336,0,0,0,1,0,0,0,0,0,0,4
2618,Male,45,269.46666666666664,0,1,0,0,0,0,0,0,0,0,3
2619,Female,20,239.76666666666668,0,0,1,0,0,1,1,0,0,0,2
2620,Male,30,233.78333333333333,0,0,0,1,0,0,0,0,0,0,4
2621,Male,30,192.66666666666666,0,1,0,0,0,0,0,1,2,0,3
2622,Male,20,255.67499999999998,0,0,1,1,2,1,6,1,0,0,2
2623,Male,50,351.35,0,0,1,0,0,0,0,0,0,0,2
2624,Female,30,248.95833333333331,0,0,1,1,1,0,0,0,0,0,2
2625,Male,45,201.78333333333333,0,0,0,1,1,0,0,1,1,2,4
2626,Male,18,257.7,0,1,0,0,0,0,0,0,0,0,3
2627,Male,35,261.1,0,0,0,0,1,0,1,1,0,0,4
2628,Female,18,0,0,0,0,1,0,0,0,0,0,0,4
2629,Female,30,259.18333333333334,0,0,0,1,0,0,0,0,0,0,4
2630,Female,35,272.23333333333335,0,1,0,0,0,0,0,0,0,0,3
2631,Male,40,193.95,0,0,0,1,0,0,0,0,0,0,4
2632,Male,35,301.0833333333333,0,0,1,0,0,0,0,0,0,0,2
2633,Male,30,216.15,0,0,0,0,1,0,0,0,0,0,4
2634,Male,20,276.04166666666663,0,0,1,1,0,0,1,0,0,0,2
2635,Male,40,236.63333333333333,0,0,0,1,0,0,0,0,0,0,4
2636,Male,25,0,0,0,0,0,0,0,0,0,1,0,4
2637,Male,45,245.60000000000002,0,0,1,0,0,0,0,0,0,0,2
2638,Male,40,0,0,0,0,0,0,0,0,1,0,0,4
2639,Female,40,0,0,0,0,1,0,0,0,0,0,0,4
2640,Male,25,253.25,0,0,1,0,0,0,0,1,0,0,2
2641,Female,35,0,0,0,0,0,0,0,0,0,1,0,4
2642,Male,55,252.73333333333332,0,0,0,0,1,0,0,0,0,0,4
2643,Male,55,289.18333333333334,0,1,0,0,0,0,0,0,0,0,3
2644,Male,25,333.9166666666667,0,0,0,1,0,0,1,1,0,0,4
2645,Male,18,257.31666666666666,0,0,0,0,1,0,0,0,0,0,4
2646,Male,40,237.71666666666667,0,0,0,0,1,1,1,0,0,0,4
2647,Female,45,312.18333333333334,0,0,1,0,0,0,0,0,0,0,2
2648,Female,40,313.4583333333333,0,0,1,1,1,1,0,1,0,0,2
2649,Male,40,247.51666666666668,0,0,0,1,0,0,0,0,0,0,4
2650,Male,30,0,0,0,0,0,0,0,1,1,0,0,4
2651,Male,30,192.41666666666666,0,1,0,0,0,0,0,0,0,0,3
2652,Male,35,403.1166666666667,0,1,0,0,0,0,0,0,0,0,3
2653,Male,30,291.5833333333333,0,0,1,0,0,0,0,0,0,0,2
2654,Male,25,334.8666666666667,0,1,0,0,0,0,0,0,0,0,3
2655,Female,35,316.75,0,1,0,0,0,0,0,0,0,0,3
2656,Male,50,243.96666666666667,0,0,0,0,1,3,1,1,0,0,4
2657,Male,45,0,0,0,1,0,0,0,2,1,1,0,2
2658,Female,25,253.85,0,1,0,0,0,0,0,0,0,0,3
2659,Male,40,282.6,0,1,0,0,0,0,0,0,0,0,3
2660,Male,40,278.56666666666666,0,0,1,0,0,0,1,3,1,0,2
2661,Female,25,253.36666666666667,0,0,0,0,1,0,0,0,0,0,4
2662,Female,18,0,0,1,0,0,0,0,1,2,0,0,3
2663,Male,50,332.18333333333334,0,0,1,0,0,0,0,0,0,0,2
2664,Male,50,306.85,0,1,0,0,0,0,0,0,0,0,3
2665,Male,45,242.11666666666667,0,1,0,0,0,0,0,0,0,0,3
2666,Male,35,202.78333333333333,0,0,0,1,0,1,1,1,1,1,4
2667,Male,25,357.8,0,1,0,0,0,0,0,0,0,0,3
2668,Male,45,258.51666666666665,0,1,0,0,0,0,0,0,0,0,3
2669,Male,18,374.06666666666666,0,0,1,0,0,0,0,0,0,0,2
2670,Male,18,185.71666666666667,0,0,0,0,1,0,1,0,0,0,4
2671,Female,40,239.81666666666666,0,0,1,0,0,0,0,0,0,1,2
2672,Male,30,312.85,0,0,1,0,0,2,1,0,1,1,2
2673,Male,30,218.1,0,0,0,0,1,0,0,0,0,0,4
2674,Male,25,303.8333333333333,0,0,0,1,0,0,0,0,0,0,4
2675,Male,35,272.26666666666665,0,1,0,0,0,0,0,0,0,0,3
2676,Female,40,0,0,0,0,1,0,0,0,0,0,0,4
2677,Female,30,248.04166666666669,0,0,1,1,0,1,3,3,4,3,2
2678,Male,45,321.98333333333335,0,0,1,0,0,0,3,3,1,0,2
2679,Male,30,349.01666666666665,0,1,1,0,0,0,1,1,0,0,1
2680,Female,20,318.1166666666667,0,0,1,0,0,0,1,0,0,0,2
2681,Male,45,0,0,0,0,0,0,0,0,0,1,0,4
2682,Female,50,262.78333333333336,0,0,0,1,0,4,0,0,1,0,4
2683,Male,40,215.01666666666668,0,0,0,1,0,3,1,1,1,0,4
2684,Female,40,268.03333333333336,0,1,1,0,0,0,2,5,0,0,1
2685,Male,35,259.1166666666667,0,1,0,0,0,0,0,0,0,0,3
2686,Male,40,360.45,0,1,0,0,0,0,0,0,0,0,3
2687,Male,30,265.8833333333333,0,1,0,0,0,0,0,0,0,0,3
2688,Male,35,238.23333333333332,0,0,1,0,0,0,1,2,2,3,2
2689,Female,45,233.69166666666666,0,0,0,1,1,2,2,1,0,0,4
2690,Male,45,283.65,0,0,1,0,0,2,2,1,0,0,2
2691,Male,45,265.775,0,0,0,1,1,0,0,0,0,0,4
2692,Male,45,296.93333333333334,0,1,0,0,0,0,0,0,0,0,3
2693,Male,60,289.4,0,0,1,0,0,0,0,0,0,0,2
2694,Female,,0,0,0,0,0,0,0,0,0,1,0,4
2695,Male,20,280.55,0,0,1,0,0,0,0,1,0,0,2
2696,Male,40,250.83333333333334,0,0,0,1,0,0,0,0,0,0,4
2697,Female,18,292.51666666666665,0,0,0,1,0,0,0,0,0,0,4
2698,Male,45,0,0,0,0,0,0,0,0,0,1,0,4
2699,Female,40,384.28333333333336,0,1,0,0,0,0,0,1,0,0,3
2700,Male,35,378.43333333333334,0,0,1,0,0,0,0,0,0,0,2
2701,Male,55,328.025,0,1,0,1,0,0,0,0,0,0,3
2702,Female,30,263.51666666666665,0,0,0,1,0,0,0,0,0,0,4
2703,Male,35,252.18333333333334,0,0,1,0,0,0,0,0,0,0,2
2704,Female,25,243.41666666666666,0,1,0,0,0,0,0,0,0,0,3
2705,Male,50,277.95,0,1,0,0,0,0,0,0,0,0,3
2706,Male,18,205.96666666666667,0,0,1,0,0,0,0,0,0,0,2
2707,Male,50,274.43333333333334,0,0,0,0,1,1,0,0,0,0,4
2708,Male,18,250.89999999999998,0,1,1,0,0,1,0,0,0,0,1
2709,Male,40,0,0,0,0,0,0,0,0,0,1,0,4
2710,Male,25,198.56666666666666,0,0,0,0,1,0,1,0,0,0,4
2711,Male,35,206.6,0,1,0,0,0,0,0,0,0,0,3
2712,Male,35,373.7,0,0,1,0,0,0,0,0,0,0,2
2713,Male,20,213.95,0,1,0,0,0,3,1,1,0,1,3
2714,Male,25,340.35,0,0,1,1,0,0,0,1,1,0,2
2715,Male,15,262.75,0,1,0,0,0,1,0,0,0,0,3
2716,Female,25,246.78333333333333,0,0,0,1,0,0,0,0,0,0,4
2717,Male,35,342.06666666666666,0,0,1,0,0,0,0,0,0,0,2
2718,Female,25,243.18333333333334,0,0,1,0,0,1,3,1,0,1,2
2719,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
2720,Female,50,280.3666666666667,0,0,0,0,2,1,1,1,0,0,4
2721,Male,39,0,0,0,1,0,0,0,1,0,0,0,2
2722,Male,18,244.53333333333333,0,0,1,0,0,0,0,0,0,0,2
2723,Male,25,237.4,0,1,0,0,0,0,0,0,0,0,3
2724,Male,30,181.16666666666666,0,0,0,1,0,0,0,0,0,0,4
2725,Male,45,339.48333333333335,0,0,0,1,0,0,0,0,0,0,4
2726,Male,30,0,0,0,0,0,0,1,7,4,3,2,4
2727,Female,30,253.93333333333334,0,0,0,1,0,0,0,0,1,0,4
2728,Male,25,235.41666666666666,0,0,0,0,1,0,0,0,0,0,4
2729,Male,25,228.21666666666667,0,1,0,0,0,0,0,0,0,0,3
2730,Female,40,0,0,0,0,0,0,0,0,0,1,0,4
2731,Female,40,237.3375,0,0,1,1,1,0,1,0,2,1,2
2732,Female,50,0,0,0,0,0,0,0,0,0,1,0,4
2733,Male,50,237.51666666666668,0,0,0,1,0,0,0,0,0,0,4
2734,Female,50,0,0,0,0,0,0,0,0,0,1,0,4
2735,Male,18,217.13333333333333,0,0,0,0,1,0,2,2,0,0,4
2736,Female,18,310.3666666666667,0,0,0,1,0,0,0,0,0,0,4
2737,Female,30,271.56666666666666,0,0,1,0,0,0,0,0,0,0,2
2738,Male,40,220.91666666666666,0,0,0,0,1,0,0,0,0,0,4
2739,Female,30,276.1,0,1,0,0,0,0,0,0,0,0,3
2740,Female,35,295.76666666666665,0,1,0,0,0,0,0,0,0,1,3
2741,Female,18,0,0,0,0,0,0,0,0,0,1,0,4
2742,Male,35,219.0,0,0,1,0,0,0,0,0,0,0,2
2743,Female,25,425.45,0,1,0,0,0,0,0,0,0,0,3
2744,Male,30,275.65,0,1,0,0,0,0,0,0,0,0,3
2745,Male,35,253.75,0,1,0,1,0,0,0,0,1,1,3
2746,Male,35,254.1,0,0,0,0,1,2,0,0,1,0,4
2747,Male,40,0,0,0,0,0,0,0,0,0,1,1,4
2748,Male,30,0,0,0,0,0,0,0,0,0,2,0,4
2749,Female,30,239.63333333333333,0,0,0,0,1,1,0,0,0,0,4
2750,Female,20,280.93333333333334,0,0,1,0,0,2,0,1,0,1,2
2751,Male,20,216.8,0,0,0,1,0,0,3,0,0,0,4
2752,Male,30,286.65,0,1,0,0,0,0,1,0,0,0,3
2753,Male,30,280.8833333333333,0,0,1,0,0,0,0,0,2,0,2
2754,Male,45,342.51666666666665,0,1,0,0,0,0,0,0,0,0,3
2755,Female,,0,0,0,0,0,0,0,0,1,2,0,4
2756,Male,45,280.01666666666665,0,0,1,0,0,0,0,0,0,0,2
2757,Male,40,0,0,0,0,0,0,2,2,0,1,1,4
2758,Male,50,223.11666666666667,0,0,0,0,1,0,0,0,0,0,4
2759,Male,35,253.7,0,0,0,0,1,0,0,0,0,0,4
2760,Male,40,218.26666666666668,0,0,0,0,1,1,2,1,0,0,4
2761,Male,50,240.35,0,1,0,0,0,0,0,0,0,0,3
2762,Male,18,349.01666666666665,0,1,0,0,0,0,0,0,0,0,3
2763,Male,30,245.18333333333334,0,0,1,0,1,2,0,0,0,0,2
2764,Female,25,262.55,0,0,1,0,0,0,0,0,0,0,2
2765,Male,40,254.13333333333333,1,0,1,0,1,1,4,5,1,1,2
2766,Male,60,206.11666666666667,0,0,0,1,1,0,0,0,0,0,4
2767,Female,30,299.7,0,1,0,0,0,0,0,0,0,1,3
2768,Male,35,238.77916666666667,0,0,1,1,1,0,0,0,0,0,2
2769,Male,45,263.9,0,1,0,0,0,0,0,0,0,0,3
2770,Male,55,275.8833333333333,0,1,0,0,0,0,0,0,0,1,3
2771,Male,35,0,0,0,0,1,0,0,0,0,0,0,4
2772,Male,40,237.33333333333334,0,0,1,0,0,1,1,1,0,0,2
2773,Male,35,220.17916666666667,0,0,0,0,2,0,2,4,1,0,4
2774,Male,60,0,0,0,0,0,0,0,0,0,1,0,4
2775,Male,45,335.8666666666667,0,1,0,0,0,0,0,0,0,0,3
2776,Male,11,0,0,0,0,0,0,0,0,1,0,0,4
2777,Female,25,279.71666666666664,0,0,0,0,1,0,1,2,0,0,4
2778,Male,40,281.3875,0,0,1,0,0,0,0,2,1,0,2
2779,Female,30,342.1,0,0,1,0,0,0,1,0,2,0,2
2780,Male,50,359.6166666666667,0,1,1,0,0,0,0,0,0,0,1
2781,Male,35,316.8666666666667,0,1,0,0,0,0,0,0,0,0,3
2782,Male,18,258.6333333333333,0,0,1,0,0,0,0,0,0,0,2
2783,Male,25,0,0,0,0,0,0,0,0,0,1,0,4
2784,Male,25,224.53333333333333,0,0,0,1,0,0,0,0,0,0,4
2785,Female,45,361.45,0,1,0,0,0,0,0,0,0,0,3
2786,Male,40,288.48333333333335,0,0,0,1,0,3,3,2,0,0,4
2787,Male,18,315.95,0,1,0,0,0,0,0,0,0,0,3
2788,Male,18,210.1,0,1,0,0,0,0,0,0,0,0,3
2789,Male,25,244.53333333333333,0,1,0,0,0,0,0,0,0,0,3
2790,Male,50,237.73333333333332,0,1,0,0,0,0,0,0,0,0,3
2791,Male,30,271.96666666666664,0,0,1,0,0,2,2,0,0,0,2
2792,Male,45,306.75,0,0,1,0,0,0,0,1,2,2,2
2793,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
2794,Male,25,166.26666666666668,0,0,0,0,1,2,2,4,0,2,4
2795,Male,30,222.83333333333334,0,0,0,0,1,0,0,0,0,0,4
2796,Male,15,325.1333333333333,0,0,1,0,0,0,0,0,0,0,2
2797,Female,30,276.3833333333333,0,1,0,0,0,0,0,0,0,0,3
2798,Male,30,194.85,0,0,0,0,1,0,0,0,0,0,4
2799,Female,25,359.55,0,1,0,0,0,0,0,0,0,0,3
2800,Male,30,359.28333333333336,0,0,1,0,0,0,0,0,0,0,2
2801,Male,45,282.28333333333336,0,1,0,0,0,0,0,0,0,0,3
2802,Female,35,254.56666666666666,0,0,0,0,1,1,0,0,2,3,4
2803,Male,20,287.6333333333333,0,0,0,1,1,3,2,0,0,0,4
2804,Male,50,253.6,0,0,0,1,0,1,0,3,0,1,4
2805,Male,18,223.16666666666666,0,0,0,0,1,0,0,0,0,0,4
2806,Male,40,288.98333333333335,0,1,0,0,0,1,1,2,2,0,3
2807,Male,30,269.1,0,0,1,0,0,0,0,0,0,0,2
2808,Male,25,201.76666666666668,0,1,0,0,0,0,0,0,0,3,3
2809,Male,20,198.16666666666669,0,0,0,1,1,1,1,0,1,0,4
2810,Male,60,301.8833333333333,0,1,0,0,0,0,1,1,0,0,3
2811,Male,40,236.98333333333332,0,0,1,0,0,1,0,2,1,0,2
2812,Male,18,286.15,0,0,1,0,0,1,0,1,1,1,2
2813,Male,40,203.66666666666666,0,0,0,0,1,0,0,0,0,0,4
2814,Male,50,263.28333333333336,0,0,0,0,1,0,0,0,0,0,4
2815,Male,30,219.83333333333334,0,0,0,1,0,0,1,0,0,0,4
2816,Male,30,219.175,0,1,1,0,0,0,2,1,0,0,1
2817,Female,30,209.08333333333334,0,0,0,0,1,0,0,0,0,0,4
2818,Male,35,227.53333333333333,0,0,0,1,0,0,0,0,0,0,4
2819,Female,50,230.45833333333331,0,0,1,0,0,2,3,0,3,0,2
2820,Male,50,277.05,0,0,1,0,0,0,0,0,1,0,2
2821,Male,65,416.1166666666667,0,1,0,0,0,0,0,0,0,0,3
2822,Male,35,198.45,0,0,0,1,0,1,0,1,1,0,4
2823,Female,35,242.45,0,1,0,0,0,0,0,0,0,0,3
2824,Male,40,228.61666666666667,0,1,0,0,0,0,0,0,0,0,3
2825,Male,30,255.35833333333335,0,0,0,1,1,0,0,0,0,0,4
2826,Male,40,201.71666666666667,0,0,1,0,0,0,0,0,0,0,2
2827,Male,35,245.88333333333333,0,0,0,1,0,1,0,2,0,0,4
2828,Female,25,222.26666666666668,0,0,0,0,1,4,0,0,0,0,4
2829,Male,55,336.53333333333336,0,1,0,0,0,0,0,0,0,1,3
2830,Male,55,301.21666666666664,0,1,0,0,0,0,0,0,0,0,3
2831,Male,45,223.3,0,1,0,0,0,2,4,0,0,1,3
2832,Male,35,223.33333333333334,0,0,0,1,2,1,0,1,0,1,4
2833,Male,40,196.41666666666666,0,1,0,0,0,0,0,0,0,0,3
2834,Female,35,397.3833333333333,0,0,1,0,0,1,1,1,0,0,2
2835,Male,30,0,0,0,0,0,0,0,0,1,0,0,4
2836,Female,40,235.98333333333332,0,1,0,0,0,0,0,0,0,0,3
2837,Male,45,284.85,0,1,0,0,0,0,0,0,0,0,3
2838,Male,30,285.18333333333334,0,0,1,0,0,0,0,0,0,0,2
2839,Male,19,262.93333333333334,0,0,1,0,0,1,0,0,0,0,2
2840,Female,30,281.31666666666666,0,0,0,0,1,1,1,0,0,0,4
2841,Male,18,272.8,0,0,0,1,0,0,0,1,1,1,4
2842,Male,35,217.25,0,0,0,1,0,0,0,0,0,0,4
2843,Male,35,221.91666666666666,0,1,0,0,0,0,0,0,0,0,3
2844,Male,40,0,0,0,0,0,0,0,0,0,2,0,4
2845,Male,35,202.35,0,0,1,0,0,0,1,0,0,0,2
2846,Female,30,265.23333333333335,0,0,0,1,0,1,1,2,1,0,4
2847,Male,40,254.14166666666665,0,0,1,0,1,0,0,0,0,0,2
2848,Male,40,323.6166666666667,0,1,0,0,0,0,0,0,0,0,3
2849,Male,50,357.5833333333333,0,1,0,0,0,0,0,0,0,0,3
2850,Male,60,0,0,0,0,0,0,0,0,0,1,0,4
2851,Female,35,307.3333333333333,0,1,0,0,0,0,0,0,0,0,3
2852,Male,30,0,0,0,0,0,0,0,0,0,1,0,4
2853,Female,40,235.51666666666668,0,0,0,1,0,0,1,0,0,0,4
2854,Female,40,263.4166666666667,0,0,0,0,1,0,0,0,0,0,4
2855,Male,35,276.6166666666667,0,1,0,0,0,0,0,0,0,0,3
2856,Male,30,237.75,0,1,0,0,0,0,0,0,0,0,3
2857,Male,18,266.0833333333333,0,0,0,0,1,0,0,0,0,1,4
2858,Female,25,272.45,0,0,0,1,0,3,0,1,0,1,4
2859,Male,40,272.0833333333333,0,0,0,0,1,1,1,0,0,0,4
2860,Male,16,244.76666666666668,0,0,0,1,0,0,3,0,0,0,4
2861,Male,60,195.18333333333334,0,1,0,0,0,0,0,0,0,0,3
2862,Male,18,227.1,0,0,0,0,1,0,0,0,0,0,4
2863,Male,40,211.91666666666669,0,0,0,1,1,2,3,4,1,0,4
2864,Female,60,0,0,0,0,0,0,0,0,0,1,0,4
2865,Female,25,0,0,0,0,0,0,0,0,0,1,0,4
2866,Male,30,205.93333333333334,0,0,0,1,0,2,4,1,0,0,4
2867,Male,25,301.15,0,0,1,0,0,0,0,0,0,0,2
2868,Female,30,215.3,0,0,0,0,1,2,1,1,1,0,4
2869,Male,50,243.36666666666667,0,0,0,1,0,1,0,0,0,0,4
2870,Female,40,239.5,0,0,1,0,0,0,0,0,0,0,2
2871,Male,30,0,0,0,0,1,0,0,0,0,0,0,4
2872,Male,50,311.38020833333337,0,1,1,1,2,17,18,13,1,5,1
2873,Male,35,306.6,0,0,0,1,0,0,0,0,0,0,4
2874,Male,55,239.71666666666667,0,0,0,0,1,0,0,0,0,0,4
2875,Male,45,248.85833333333335,0,0,0,1,1,1,1,0,0,0,4
2876,Female,18,238.48333333333332,0,0,0,1,0,0,0,0,0,0,4
2877,Male,45,217.01666666666668,0,0,0,1,0,0,0,0,0,0,4
2878,Male,55,235.51666666666668,0,0,0,1,0,1,1,0,1,0,4
2879,Female,55,259.9,0,1,0,0,0,0,0,0,0,0,3
2880,Male,30,209.81666666666666,0,1,0,0,0,0,0,0,0,0,3
2881,Female,30,381.95833333333337,0,1,1,0,0,0,0,0,0,0,1
2882,Male,30,247.0,0,0,0,0,1,1,2,1,1,0,4
2883,Male,40,181.31354166666665,1,1,3,1,2,1,4,1,1,1,1
2884,Male,25,331.03333333333336,0,1,0,0,0,0,0,0,0,0,3
2885,Male,30,265.1041666666667,0,1,0,1,1,0,3,0,0,0,3
2886,Male,40,210.16666666666666,0,0,0,1,1,0,2,1,1,0,4
2887,Male,50,208.55,0,1,0,0,0,0,0,0,0,0,3
2888,Male,50,0,0,0,0,0,0,0,0,0,1,0,4
2889,Female,30,0,0,0,0,0,0,3,2,0,4,1,4
2890,Male,55,234.9,0,0,0,0,1,0,0,0,0,0,4
2891,Male,25,266.8,0,1,0,0,0,0,0,0,0,0,3
2892,Male,50,254.11666666666667,0,0,0,1,0,1,0,0,0,0,4
2893,Male,18,293.98333333333335,0,1,0,0,0,0,0,0,0,0,3
2894,Female,18,177.9,0,0,0,0,1,0,0,0,0,0,4
2895,Female,20,196.61666666666667,0,0,0,0,1,2,6,3,5,3,4
2896,Male,45,234.31666666666666,0,0,0,0,1,0,0,0,0,0,4
2897,Male,20,169.9,0,0,0,1,0,0,1,0,0,0,4
2898,Male,50,236.71666666666667,0,0,1,0,0,0,0,0,0,0,2
2899,Male,30,280.55,0,0,1,0,0,0,0,1,1,1,2
2900,Male,40,241.86666666666667,0,0,0,0,2,1,3,1,1,0,4
2901,Female,50,0,0,0,0,0,0,0,0,0,1,0,4
2902,Male,,242.21666666666667,0,1,0,0,0,0,0,0,1,3,3
2903,Male,20,229.05,0,0,1,1,0,2,1,3,5,0,2
2904,Male,35,206.6,0,1,0,0,0,0,0,0,0,0,3
2905,Male,30,213.38333333333333,0,1,0,0,0,0,0,0,0,0,3
2906,Female,30,251.19166666666666,0,0,1,1,0,0,5,1,0,0,2
2907,Female,18,298.05,0,0,0,1,0,0,0,0,0,0,4
2908,Female,40,280.23333333333335,0,1,0,0,0,0,0,1,0,0,3
2909,Male,25,267.53333333333336,0,0,1,0,0,0,0,0,0,0,2
2910,Male,45,229.48333333333332,0,0,1,0,0,0,3,4,4,1,2
2911,Female,50,246.91666666666666,0,0,0,0,1,0,0,0,0,0,4
2912,Male,50,239.50833333333333,0,0,0,1,1,0,0,0,1,0,4
2913,Female,40,228.10000000000002,0,0,0,0,2,0,1,4,0,0,4
2914,Male,40,399.28333333333336,0,0,1,0,0,3,3,0,0,0,2
2915,Male,35,0,0,0,0,1,0,0,0,0,0,0,4
2916,Male,30,198.38333333333333,0,1,0,0,0,0,0,0,2,0,3
2917,Male,45,259.5,0,0,0,1,0,0,0,0,0,0,4
2918,Male,30,0,0,0,0,0,0,0,0,0,1,0,4
2919,Male,30,230.58333333333334,0,1,0,0,0,0,0,0,0,0,3
2920,Male,45,327.6,0,0,1,0,0,0,0,1,2,1,2
2921,Female,30,253.86666666666667,0,0,1,0,0,0,0,0,0,0,2
2922,Female,25,0,0,0,0,0,0,0,0,0,1,0,4
2923,Male,18,254.21666666666667,0,1,0,0,0,0,0,0,0,0,3
2924,Male,40,225.72604166666667,0,1,1,1,2,1,0,0,0,0,1
2925,Female,25,279.05,0,0,0,1,0,0,0,0,0,0,4
2926,Male,18,289.6166666666667,0,1,1,0,0,0,0,0,0,0,1
2927,Male,30,251.15,0,0,1,0,0,0,0,0,1,0,2
2928,Male,14,236.26666666666668,0,1,0,0,0,0,0,0,0,0,3
2929,Female,35,234.7,0,0,0,1,1,0,0,0,0,0,4
2930,Male,30,195.48333333333332,0,1,0,0,0,0,0,0,3,0,3
2931,Male,25,274.98333333333335,0,1,0,0,0,0,0,0,0,0,3
2932,Female,25,336.1666666666667,0,0,1,0,0,0,0,0,0,0,2
2933,Male,25,315.21666666666664,0,1,0,0,0,0,0,0,0,0,3
2934,Male,25,300.15,0,1,0,0,0,0,0,0,0,0,3
2935,Male,30,326.68333333333334,0,0,1,0,0,0,0,0,0,0,2
2936,Male,30,191.63333333333333,0,0,0,1,0,3,3,4,3,1,4
2937,Female,40,0,0,0,0,0,0,0,0,0,1,0,4
2938,Male,35,330.18333333333334,0,1,0,0,0,0,0,0,0,0,3
2939,Male,30,0,0,0,0,0,0,0,1,0,0,0,4
2940,Male,30,289.53333333333336,0,0,1,0,0,0,0,0,0,0,2
2941,Male,40,274.03333333333336,0,0,1,0,0,0,0,0,0,0,2
2942,Male,50,280.67291666666665,0,0,0,1,1,2,1,1,1,1,4
2943,Male,55,254.98333333333332,0,1,0,0,0,1,4,1,0,0,3
2944,Female,18,325.15,0,0,1,0,0,0,0,0,0,0,2
2945,Male,45,286.0,0,1,0,0,0,0,0,0,0,0,3
2946,Male,45,0,0,0,0,0,0,0,0,0,1,0,4
2947,Male,35,276.46666666666664,0,0,1,0,0,0,0,0,0,0,2
2948,Male,18,269.43333333333334,0,1,0,0,0,0,0,0,0,0,3
2949,Male,39,251.43333333333334,0,0,0,1,0,0,1,1,0,0,4
2950,Female,18,243.75833333333333,0,0,1,1,0,1,0,1,0,0,2
2951,Male,40,204.57083333333333,0,1,1,1,0,0,2,0,0,0,1
