id,gender,marathonTimeAged,age,timeSqr,marathonTime,,marNum2016,marNum2015,marNum2014,marNum2013,marNum2012,otherNum2012,otherNum2013,otherNum2014,otherNum2015,otherNum2016,continue2014
1951,Female,58.63666666,20,8.595646692,2.931833333,293.1833333,0,0,1,0,0,1,0,0,0,0,2
1952,Female,94.28666668,40,5.556234696,2.357166667,235.7166667,0,0,1,0,0,0,0,0,0,0,2
1953,Female,110.48,40,7.628644,2.762,276.2,0,0,0,1,0,0,1,0,0,0,4
1954,Female,69.47916668,25,7.723767363,2.779166667,277.9166667,0,0,0,1,0,0,0,0,0,0,4
1955,Male,52.50500001,30,3.063083362,1.750166667,175.0166667,0,0,1,0,0,1,1,1,1,0,2
1956,Male,85.01333332,40,4.517041776,2.125333333,212.5333333,0,0,1,0,0,0,0,0,0,0,2
1957,Male,85.59500001,30,8.14056003,2.853166667,285.3166667,0,1,0,0,0,0,0,0,0,0,3
1958,Male,133.0666667,50,7.082695109,2.661333333,266.1333333,0,0,0,0,1,1,2,4,1,0,4
1959,Male,128.76,45,8.187228443,2.861333333,286.1333333,0,0,0,0,1,0,0,0,0,0,4
1960,Male,49.707,18,7.62588225,2.7615,276.15,0,1,0,0,0,0,0,0,0,0,3
1961,Male,52.542,18,8.520561,2.919,291.9,0,1,0,0,0,0,0,0,0,0,3
1962,Male,0,25,0,0,0,0,0,0,0,0,0,0,0,1,1,4
1963,Male,83.22,30,7.695076,2.774,277.4,0,0,1,0,0,0,0,0,1,0,2
1964,Male,67.47999999,30,5.059500443,2.249333333,224.9333333,0,0,0,1,1,2,5,0,0,0,4
1965,Male,103.9208333,35,8.815950696,2.969166667,296.9166667,0,0,0,1,0,0,0,0,0,0,4
1966,Male,133.16,40,11.082241,3.329,332.9,0,1,0,0,0,0,0,0,0,0,3
1967,Male,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1968,Male,143.3025,45,10.14104025,3.1845,318.45,0,0,0,1,0,4,3,3,1,1,4
1969,Male,62.43333333,25,6.236673776,2.497333333,249.7333333,0,1,0,0,0,0,0,0,0,0,3
1970,Male,79.32333332,40,3.932619506,1.983083333,198.3083333,0,0,1,1,0,0,4,2,2,0,2
1971,Female,72.45,25,8.398404,2.898,289.8,0,1,0,0,0,0,0,0,0,0,3
1972,Female,99.95416666,35,8.155784026,2.855833333,285.5833333,0,0,0,0,1,0,0,0,0,0,4
1973,Male,0,0,5.599533443,2.366333333,236.6333333,0,0,1,0,0,0,0,4,0,0,2
1974,Male,164.1583334,50,10.77918336,3.283166667,328.3166667,0,0,1,0,2,0,0,0,0,0,2
1975,Male,102.69,30,11.716929,3.423,342.3,0,1,0,0,0,0,0,0,0,0,3
1976,Male,104.7083333,35,8.950069446,2.991666667,299.1666667,0,1,0,0,0,0,0,0,0,0,3
1977,Male,104.5733333,40,6.834738776,2.614333333,261.4333333,0,0,0,1,0,0,0,0,0,0,4
1978,Male,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1979,Male,152.6775,45,11.51131803,3.392833333,339.2833333,0,1,0,0,0,0,0,0,1,1,3
1980,Male,68.63000001,30,5.233418779,2.287666667,228.7666667,0,0,1,2,0,2,7,3,3,3,2
1981,Female,94.71000002,45,4.429621779,2.104666667,210.4666667,0,1,0,0,0,0,0,0,0,0,3
1982,Male,81.29000001,30,7.342293446,2.709666667,270.9666667,0,0,0,0,1,0,0,0,0,0,4
1983,Female,43.19666666,20,4.664880026,2.159833333,215.9833333,0,1,0,0,0,0,0,1,3,1,3
1984,Male,100.89,45,5.026564,2.242,224.2,0,1,0,0,0,0,0,0,1,0,3
1985,Male,67.39166668,25,7.26661878,2.695666667,269.5666667,0,0,0,0,1,0,0,0,0,0,4
1986,Male,0,30,0,0,0,0,0,0,0,0,0,0,0,2,1,4
1987,Male,156.375,50,9.78125625,3.1275,312.75,0,1,0,0,0,0,0,0,1,0,3
1988,Male,79.02,40,3.90260025,1.9755,197.55,0,1,0,0,0,0,1,1,0,0,3
1989,Female,119.535,45,7.056106776,2.656333333,265.6333333,0,1,0,0,0,0,0,0,0,0,3
1990,Male,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1991,Male,94.74500001,30,9.974016697,3.158166667,315.8166667,0,1,0,1,0,0,0,0,0,0,3
1992,Male,122.31,45,7.387524,2.718,271.8,0,0,0,1,0,0,1,0,1,1,4
1993,Male,51.73500001,18,8.26083403,2.874166667,287.4166667,0,0,1,0,0,0,1,0,0,0,2
1994,Female,98.12499999,30,10.69835069,3.270833333,327.0833333,0,0,1,0,0,0,0,0,0,0,2
1995,Male,118.6,50,5.626384,2.372,237.2,0,1,0,0,0,0,0,0,0,0,3
1996,Male,51.64799999,18,8.233073776,2.869333333,286.9333333,0,0,1,0,0,0,0,0,0,0,2
1997,Male,71.8875,45,2.55200625,1.5975,159.75,0,0,0,0,1,0,0,0,0,0,4
1998,Female,48.52499999,18,7.267517359,2.695833333,269.5833333,0,0,0,0,1,0,0,0,0,0,4
1999,Male,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2000,Male,125.955,45,7.834401,2.799,279.9,0,1,0,0,0,0,0,0,0,0,3
2001,Male,73.53500001,30,6.008218029,2.451166667,245.1166667,0,0,0,0,1,1,2,5,0,0,4
2002,Female,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,4
2003,Male,0,30,0,0,0,0,0,0,0,0,5,2,0,1,1,4
2004,Female,110.5591667,35,9.978228026,3.158833333,315.8833333,0,1,0,0,0,0,0,2,0,0,3
2005,Male,87.15333332,40,4.747314693,2.178833333,217.8833333,1,2,1,1,0,0,0,1,1,0,1
2006,Female,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,4
2007,Female,123.74,30,17.01287511,4.124666667,412.4666667,0,1,0,0,0,0,0,0,0,0,3
2008,Female,127.5825,45,8.03817003,2.835166667,283.5166667,0,0,0,0,1,0,0,0,0,0,4
2009,Female,122.5833334,50,6.010669446,2.451666667,245.1666667,0,0,0,0,1,0,0,0,0,1,4
2010,Female,40.986,18,5.184729,2.277,227.7,0,0,0,0,1,0,0,0,0,0,4
2011,Female,115.8066667,40,8.38199003,2.895166667,289.5166667,0,0,0,1,0,1,2,0,1,0,4
2012,Male,40.392,18,5.035536,2.244,224.4,0,0,1,1,0,0,0,0,0,2,2
2013,Female,147.2325,45,10.70489336,3.271833333,327.1833333,0,1,0,0,0,0,0,0,0,0,3
2014,Male,65.67500001,30,4.792450696,2.189166667,218.9166667,0,1,0,0,0,0,0,0,0,0,3
2015,Male,195.3683334,65,9.034032113,3.005666667,300.5666667,0,1,0,0,0,0,0,0,0,0,3
2016,Female,90.72999999,30,9.146592109,3.024333333,302.4333333,0,0,1,0,0,0,0,0,0,0,2
2017,Female,65.40333334,20,10.69399003,3.270166667,327.0166667,0,1,0,0,0,0,0,1,0,0,3
2018,Male,85.649375,35,5.988420766,2.447125,244.7125,0,1,1,1,1,1,1,1,0,1,1
2019,Male,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2020,Female,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2021,Male,105.075,30,12.26750625,3.5025,350.25,0,1,0,0,0,0,0,0,0,0,3
2022,Male,94.42250001,30,9.906231676,3.147416667,314.7416667,0,0,1,1,0,1,0,1,0,0,2
2023,Male,97.16250002,45,4.662000696,2.159166667,215.9166667,0,0,0,0,1,0,2,1,0,1,4
2024,Male,70.86,40,3.13821225,1.7715,177.15,0,1,0,0,0,0,0,0,0,0,3
2025,Male,99.50499999,30,11.00138336,3.316833333,331.6833333,0,1,0,0,0,0,0,0,0,0,3
2026,Male,96.47499999,30,10.34158403,3.215833333,321.5833333,0,0,1,0,0,0,0,0,0,0,2
2027,Male,0,45,0,0,0,0,0,0,1,1,1,2,3,2,0,4
2028,Male,90.03333332,40,5.066250693,2.250833333,225.0833333,0,0,0,1,0,0,0,0,0,1,4
2029,Male,59.60416668,25,5.684250696,2.384166667,238.4166667,0,1,0,0,0,0,0,0,0,0,3
2030,Male,96.04666668,40,5.765601363,2.401166667,240.1166667,0,0,1,0,0,0,0,1,0,0,2
2031,Male,75.9,30,6.4009,2.53,253,0,0,0,0,1,0,0,1,0,0,4
2032,Male,142.96,40,12.773476,3.574,357.4,0,0,1,0,0,0,0,0,0,0,2
2033,Male,119.64,40,8.946081,2.991,299.1,0,1,0,0,0,0,0,0,0,0,3
2034,Male,80.815,35,5.331481,2.309,230.9,0,0,0,0,1,0,1,0,0,0,4
2035,Male,57.37682293,25,5.267359694,2.295072917,229.5072917,0,0,0,0,1,0,0,7,2,1,4
2036,Female,102.4625,30,11.66507101,3.415416667,341.5416667,0,0,0,1,1,2,2,0,0,0,4
2037,Male,204.1083333,70,8.502084026,2.915833333,291.5833333,0,0,0,1,0,0,0,0,0,0,4
2038,Male,44.45333334,20,4.940247113,2.222666667,222.2666667,0,0,0,1,0,0,1,0,0,0,4
2039,Male,0,40,0,0,0,0,0,1,0,0,0,1,2,0,0,2
2040,Female,55.45416668,25,4.920263363,2.218166667,221.8166667,0,1,0,0,0,0,0,0,0,0,3
2041,Male,70.595,35,4.068289,2.017,201.7,0,0,0,1,0,0,1,0,0,0,4
2042,Male,52.31399999,18,8.446773443,2.906333333,290.6333333,0,0,0,1,0,0,0,0,0,0,4
2043,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2044,Female,78.86666668,25,9.95192178,3.154666667,315.4666667,0,1,0,0,0,0,0,0,0,0,3
2045,Male,140.1333334,50,7.854940446,2.802666667,280.2666667,0,0,0,1,0,0,0,1,1,0,4
2046,Male,108.7083334,50,4.727000696,2.174166667,217.4166667,0,0,0,1,1,3,3,5,2,0,4
2047,Male,94.25,50,3.553225,1.885,188.5,0,0,0,0,1,1,0,0,0,0,4
2048,Female,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2049,Female,127.7791667,50,6.531006172,2.555583333,255.5583333,0,0,0,1,0,0,0,0,0,0,4
2050,Male,70.07499999,30,5.45611736,2.335833333,233.5833333,0,0,0,1,0,0,0,0,1,1,4
2051,Female,206.85,50,17.114769,4.137,413.7,0,1,0,0,0,0,0,0,0,0,3
2052,Male,38.60166666,20,3.725221672,1.930083333,193.0083333,0,0,1,0,1,1,2,0,0,0,2
2053,Male,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2054,Male,101.5733333,40,6.448213776,2.539333333,253.9333333,0,0,0,0,1,0,1,0,0,0,4
2055,Male,39.90000001,18,4.913611113,2.216666667,221.6666667,0,0,1,0,0,0,0,0,1,0,2
2056,Male,57.7375,25,5.33379025,2.3095,230.95,0,1,0,0,0,0,0,0,0,0,3
2057,Male,99.60166668,40,6.200307503,2.490041667,249.0041667,0,1,0,1,1,0,1,0,1,0,3
2058,Female,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2059,Male,0,60,0,0,0,0,0,0,0,0,0,2,2,0,0,4
2060,Male,98.67500001,30,10.81861736,3.289166667,328.9166667,0,0,1,0,0,0,0,0,0,0,2
2061,Male,117.8175,45,6.854796696,2.618166667,261.8166667,0,0,0,0,1,0,1,1,0,0,4
2062,Male,56.01666666,20,7.844667359,2.800833333,280.0833333,0,0,1,0,0,0,0,1,0,0,2
2063,Male,57.73020833,25,5.332443125,2.309208333,230.9208333,0,0,1,1,1,2,1,2,0,0,2
2064,Male,85.0125,25,11.56340025,3.4005,340.05,0,0,1,0,0,0,0,0,0,0,2
2065,Male,213.2758334,65,10.7660547,3.281166667,328.1166667,0,1,0,0,0,0,0,0,0,0,3
2066,Male,0,55,0,0,0,0,0,0,0,0,0,0,1,1,0,4
2067,Male,75.24416666,35,4.62178336,2.149833333,214.9833333,0,0,1,0,0,0,0,0,0,0,2
2068,Male,83.925,25,11.269449,3.357,335.7,0,0,0,1,0,1,1,0,0,0,4
2069,Male,128.28,40,10.284849,3.207,320.7,0,0,0,1,0,1,1,0,0,0,4
2070,Male,67.215,30,5.01984025,2.2405,224.05,0,0,0,1,0,0,0,0,0,0,4
2071,Male,90.87999999,30,9.176860442,3.029333333,302.9333333,0,0,0,1,0,0,0,0,0,0,4
2072,Male,80.77333332,40,4.07770711,2.019333333,201.9333333,0,0,0,1,1,3,3,2,0,0,4
2073,Female,161.73,45,12.916836,3.594,359.4,0,1,0,0,0,0,0,0,0,0,3
2074,Female,128.7,40,10.35230625,3.2175,321.75,0,1,0,0,0,0,0,0,0,0,3
2075,Male,71.31,30,5.650129,2.377,237.7,0,1,0,0,0,0,0,0,0,0,3
2076,Male,100.2933333,40,6.286720443,2.507333333,250.7333333,0,1,0,0,0,0,0,0,0,0,3
2077,Female,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2078,Male,64.46,20,10.387729,3.223,322.3,0,0,1,0,0,0,1,0,0,0,2
2079,Male,106.8083334,50,4.563208029,2.136166667,213.6166667,0,1,0,0,0,0,0,0,0,0,3
2080,Male,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2081,Male,62.84399999,18,12.18940844,3.491333333,349.1333333,0,0,0,1,0,0,0,0,0,0,4
2082,Male,121.5333334,50,5.908140446,2.430666667,243.0666667,0,0,0,1,0,1,1,0,1,0,4
2083,Female,67.65999999,30,5.086528443,2.255333333,225.5333333,0,0,0,0,1,0,0,0,0,0,4
2084,Male,72.7,25,8.456464,2.908,290.8,0,1,0,0,0,0,0,0,0,0,3
2085,Female,134.7916667,50,7.267517359,2.695833333,269.5833333,0,1,0,0,0,0,0,0,0,0,3
2086,Male,77.95,25,9.721924,3.118,311.8,0,0,1,0,0,0,1,0,0,0,2
2087,Male,103.76,30,11.96237511,3.458666667,345.8666667,0,1,0,0,0,0,0,0,0,0,3
2088,Male,101.8533333,40,6.483813443,2.546333333,254.6333333,0,0,1,0,0,0,1,2,0,0,2
2089,Female,114.545,30,14.5783967,3.818166667,381.8166667,0,0,1,0,0,0,0,0,0,0,2
2090,Male,97.27083335,35,7.723767363,2.779166667,277.9166667,0,0,0,1,0,0,0,0,0,0,4
2091,Male,69.99416666,35,3.99933336,1.999833333,199.9833333,0,0,1,0,0,0,1,0,0,0,2
2092,Female,71.955,30,5.75280225,2.3985,239.85,0,0,1,0,0,0,0,0,0,0,2
2093,Male,116.9475,45,6.753934693,2.598833333,259.8833333,0,1,0,0,0,0,0,0,0,0,3
2094,Male,149.8125,45,11.0833507,3.329166667,332.9166667,0,0,0,1,0,0,0,1,1,0,4
2095,Female,118.3575,45,6.917776696,2.630166667,263.0166667,0,1,0,0,0,0,0,0,0,0,3
2096,Female,131.3291667,50,6.898940005,2.626583333,262.6583333,0,0,0,0,1,1,2,0,1,0,4
2097,Male,101.06,40,6.38320225,2.5265,252.65,0,0,0,0,1,0,0,0,0,0,4
2098,Male,177.3475,55,10.39740025,3.2245,322.45,0,1,0,0,0,0,0,0,0,0,3
2099,Male,101.4125,30,11.42721684,3.380416667,338.0416667,1,1,0,0,0,0,0,0,0,0,3
2100,Male,80.03000001,30,7.116445446,2.667666667,266.7666667,0,0,0,1,0,1,0,2,3,1,4
2101,Male,62.03100001,18,11.8760647,3.446166667,344.6166667,0,1,0,0,0,0,0,0,0,0,3
2102,Male,150.76,60,6.313493779,2.512666667,251.2666667,0,0,0,1,0,0,0,0,0,0,4
2103,Male,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2104,Male,106.075,50,4.50076225,2.1215,212.15,0,0,0,1,0,0,1,1,1,0,4
2105,Male,209.5591667,55,14.51737003,3.810166667,381.0166667,0,0,1,0,0,0,0,0,0,0,2
2106,Female,101.4,40,6.426225,2.535,253.5,0,1,0,0,0,0,0,0,0,0,3
2107,Female,102.3066667,40,6.541658779,2.557666667,255.7666667,0,0,1,1,0,4,5,0,0,0,2
2108,Male,86.45333332,40,4.671361776,2.161333333,216.1333333,0,1,0,0,0,0,0,0,0,1,3
2109,Male,101.5333333,40,6.443136109,2.538333333,253.8333333,0,1,0,0,0,0,0,0,0,0,3
2110,Male,105.2741667,35,9.047061359,3.007833333,300.7833333,0,1,0,0,0,0,0,0,0,0,3
2111,Male,47.17499999,18,6.868767359,2.620833333,262.0833333,0,0,0,0,1,0,1,0,0,0,4
2112,Female,132.54,45,8.674988442,2.945333333,294.5333333,0,1,0,0,0,0,0,0,0,0,3
2113,Male,101.3533333,40,6.420311359,2.533833333,253.3833333,1,1,0,0,0,0,1,0,0,0,3
2114,Male,131.84,40,10.863616,3.296,329.6,0,1,0,0,0,0,0,0,2,0,3
2115,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2116,Male,104.76,40,6.859161,2.619,261.9,0,1,0,0,0,0,0,0,0,0,3
2117,Male,58.91333334,20,8.676952113,2.945666667,294.5666667,0,0,1,1,0,0,0,1,0,0,2
2118,Male,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2119,Female,94.2025,35,7.24417225,2.6915,269.15,0,1,0,0,0,0,0,0,0,0,3
2120,Male,74.67916668,25,8.923164696,2.987166667,298.7166667,0,1,0,0,0,0,0,0,0,0,3
2121,Female,61.625,25,6.076225,2.465,246.5,0,1,0,0,0,0,0,0,0,0,3
2122,Male,87.64583335,35,6.270850696,2.504166667,250.4166667,0,0,0,1,0,0,0,0,0,0,4
2123,Male,78.75333332,40,3.876304693,1.968833333,196.8833333,0,1,0,0,0,0,0,0,0,0,3
2124,Male,75.40749999,30,6.318101172,2.513583333,251.3583333,0,0,0,1,1,0,2,0,0,0,4
2125,Male,121.065,45,7.237893443,2.690333333,269.0333333,0,0,1,0,0,0,0,0,0,0,2
2126,Female,0,25,0,0,0,0,0,0,0,0,0,0,0,2,0,4
2127,Male,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2128,Male,109.95,45,5.969877776,2.443333333,244.3333333,0,0,0,1,0,0,0,0,0,0,4
2129,Female,0,50,0,0,0,0,0,0,0,0,3,3,3,1,0,4
2130,Male,75.9,30,6.4009,2.53,253,0,1,0,0,0,0,3,0,0,0,3
2131,Female,50.43333334,20,6.358802779,2.521666667,252.1666667,0,0,0,1,0,1,2,1,0,1,4
2132,Male,79.08833335,35,5.106093446,2.259666667,225.9666667,0,0,0,0,1,0,0,0,0,0,4
2133,Male,101.465,30,11.43905136,3.382166667,338.2166667,0,1,0,0,0,0,0,0,1,0,3
2134,Male,50.99583333,25,4.160920026,2.039833333,203.9833333,0,0,0,1,0,0,0,0,1,0,4
2135,Female,80.72166666,35,5.319173443,2.306333333,230.6333333,0,0,0,1,0,1,0,1,0,0,4
2136,Male,68.6,25,7.529536,2.744,274.4,0,0,0,1,0,0,0,0,1,0,4
2137,Male,85.035,30,8.03439025,2.8345,283.45,0,0,0,1,0,0,0,0,0,0,4
2138,Female,110.4333333,40,7.622200693,2.760833333,276.0833333,0,1,0,0,0,0,0,0,0,0,3
2139,Male,74.41250001,30,6.152466842,2.480416667,248.0416667,0,1,0,1,0,1,1,0,2,2,3
2140,Male,120.15,45,7.1289,2.67,267,0,0,1,0,0,2,2,2,1,1,2
2141,Male,149.9391667,55,7.431984696,2.726166667,272.6166667,0,0,0,1,0,0,0,0,0,0,4
2142,Male,127.275,50,6.47957025,2.5455,254.55,0,0,0,1,0,0,0,0,0,0,4
2143,Male,215.9208333,55,15.41216736,3.925833333,392.5833333,0,0,1,0,0,0,0,0,0,0,2
2144,Male,94.10999999,45,4.37367511,2.091333333,209.1333333,0,1,0,0,0,1,1,0,0,0,3
2145,Male,94.2,40,5.546025,2.355,235.5,0,1,1,0,0,0,0,0,0,0,1
2146,Male,106.74,40,7.12089225,2.6685,266.85,0,0,0,1,0,0,1,0,0,0,4
2147,Female,102.2825,30,11.62412201,3.409416667,340.9416667,0,0,1,1,0,0,2,1,0,0,2
2148,Female,99.89333332,40,6.236673776,2.497333333,249.7333333,0,0,1,0,0,2,5,2,3,3,2
2149,Female,138.2666667,40,11.94854445,3.456666667,345.6666667,0,1,0,0,0,0,1,1,0,0,3
2150,Male,39.40950001,18,4.793545342,2.189416667,218.9416667,0,0,1,1,0,0,0,0,0,0,2
2151,Female,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2152,Male,80.67083333,25,10.41245336,3.226833333,322.6833333,0,0,1,0,0,0,1,0,0,0,2
2153,Female,167.9666667,50,11.28512044,3.359333333,335.9333333,0,1,0,0,0,0,0,0,0,0,3
2154,Male,0,30,0,0,0,0,0,0,0,0,0,3,6,0,0,4
2155,Male,83.32666668,40,4.339583362,2.083166667,208.3166667,0,0,1,0,0,0,0,1,2,0,2
2156,Male,112.3666667,50,5.05050711,2.247333333,224.7333333,0,1,0,0,0,0,0,0,0,0,3
2157,Female,0,30,0,0,0,0,0,0,0,0,0,0,0,1,1,4
2158,Male,57.84166668,25,5.353053446,2.313666667,231.3666667,0,0,0,0,1,0,0,0,0,0,4
2159,Female,153.5475,45,11.64288136,3.412166667,341.2166667,0,1,0,0,0,0,0,0,0,2,3
2160,Male,60.2125,25,5.80087225,2.4085,240.85,0,1,1,0,0,0,0,0,0,0,1
2161,Female,50.91,20,6.47957025,2.5455,254.55,0,0,0,1,0,1,0,0,1,0,4
2162,Female,120.5583334,50,5.813724696,2.411166667,241.1166667,1,1,1,0,0,0,0,0,0,0,1
2163,Male,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2164,Male,136.9683333,55,6.201760109,2.490333333,249.0333333,0,1,0,0,0,0,0,0,0,0,3
2165,Female,113.7091667,35,10.55491803,3.248833333,324.8833333,0,1,0,0,0,0,0,0,0,0,3
2166,Male,77.85416668,25,9.69803403,3.114166667,311.4166667,0,0,1,0,0,0,0,0,0,0,2
2167,Female,30.501,18,2.87133025,1.6945,169.45,0,0,0,0,1,0,0,0,0,0,4
2168,Male,56.133,18,9.72504225,3.1185,311.85,0,1,0,0,0,0,0,0,0,0,3
2169,Female,72.981,18,16.43897025,4.0545,405.45,0,0,1,0,0,0,1,0,0,0,2
2170,Male,84.11250002,45,3.493784029,1.869166667,186.9166667,0,1,0,0,0,0,0,0,0,0,3
2171,Male,99.38,40,6.17274025,2.4845,248.45,0,1,0,0,0,0,0,0,0,0,3
2172,Male,124.8225,55,5.15063025,2.2695,226.95,0,0,0,1,0,0,0,0,0,0,4
2173,Female,81.11750001,30,7.311165342,2.703916667,270.3916667,0,0,0,1,1,4,6,4,1,0,4
2174,Male,97.45,40,5.935314063,2.43625,243.625,0,0,1,0,1,2,2,0,2,0,2
2175,Male,36.63666666,20,3.35561336,1.831833333,183.1833333,0,0,0,0,1,1,0,0,0,0,4
2176,Male,70.77,30,5.564881,2.359,235.9,0,0,0,1,0,2,1,0,0,0,4
2177,Female,105.27,30,12.313081,3.509,350.9,0,1,0,0,0,0,0,0,0,0,3
2178,Female,115.255,30,14.75968336,3.841833333,384.1833333,0,0,1,0,0,0,2,1,1,0,2
2179,Female,82.68166666,35,5.580618776,2.362333333,236.2333333,0,0,0,0,1,0,2,1,0,0,4
2180,Male,133.5133333,40,11.14113136,3.337833333,333.7833333,0,1,1,0,0,0,0,2,1,0,1
2181,Male,58.70416668,25,5.513886696,2.348166667,234.8166667,0,0,0,1,0,0,0,1,0,0,4
2182,Male,92.165,40,5.308992016,2.304125,230.4125,0,0,0,1,1,1,3,3,0,0,4
2183,Male,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2184,Female,0,25,0,0,0,0,1,0,0,0,0,0,0,0,1,3
2185,Male,63.477,18,12.43620225,3.5265,352.65,0,1,0,0,0,0,0,0,0,0,3
2186,Female,221.485,55,16.216729,4.027,402.7,0,0,1,0,0,0,0,0,0,0,2
2187,Female,53.09866667,16,11.01354845,3.318666667,331.8666667,0,0,0,1,0,0,2,0,0,0,4
2188,Male,45.06600001,18,6.268346779,2.503666667,250.3666667,0,0,0,0,1,0,0,0,0,0,4
2189,Male,119.2133333,40,8.882386776,2.980333333,298.0333333,0,1,0,0,0,0,0,0,0,0,3
2190,Female,75.18,30,6.280036,2.506,250.6,0,0,0,0,1,0,0,0,0,0,4
2191,Male,46.62666666,20,5.43511511,2.331333333,233.1333333,0,1,0,0,0,0,0,0,0,2,3
2192,Female,71.84000001,30,5.734428446,2.394666667,239.4666667,0,1,0,0,0,2,0,0,0,0,3
2193,Male,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2194,Male,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2195,Male,93.97499999,45,4.36113611,2.088333333,208.8333333,0,1,1,0,0,0,0,0,0,0,1
2196,Male,54.45,25,4.743684,2.178,217.8,0,1,0,0,0,0,0,0,0,0,3
2197,Female,101.74,40,6.46939225,2.5435,254.35,0,0,0,1,0,0,1,0,0,0,4
2198,Male,74.48499999,30,6.164461359,2.482833333,248.2833333,0,0,1,0,0,0,0,0,0,0,2
2199,Male,78.06,30,6.770404,2.602,260.2,0,0,0,1,0,0,0,0,0,0,4
2200,Female,104.05,30,12.02933611,3.468333333,346.8333333,0,1,0,0,0,0,0,0,0,0,3
2201,Male,63.03500001,30,4.414901363,2.101166667,210.1166667,0,0,1,0,0,0,2,3,0,1,2
2202,Female,82.48333333,25,10.88560044,3.299333333,329.9333333,0,0,1,0,0,0,0,0,0,0,2
2203,Female,79.77999999,30,7.072053776,2.659333333,265.9333333,0,1,0,0,0,0,0,0,0,0,3
2204,Male,83.67916666,35,5.716084026,2.390833333,239.0833333,0,1,0,0,0,0,0,0,0,0,3
2205,Male,162.8183333,55,8.763573442,2.960333333,296.0333333,0,0,1,0,0,0,0,0,0,0,2
2206,Male,82.335,30,7.53228025,2.7445,274.45,0,0,1,0,0,0,0,0,0,0,2
2207,Male,51.65400001,18,8.23498678,2.869666667,286.9666667,0,1,0,0,0,0,1,5,0,0,3
2208,Female,64.78333334,20,10.4922007,3.239166667,323.9166667,0,0,1,0,0,0,0,1,0,0,2
2209,Female,152.7125,50,9.328443063,3.05425,305.425,0,0,1,0,1,2,2,2,1,0,2
2210,Male,0,40,0,0,0,0,0,0,0,0,2,3,0,1,0,4
2211,Male,91.33116668,31,8.67989803,2.946166667,294.6166667,0,0,1,0,0,1,2,1,0,0,2
2212,Female,65.81399999,18,13.36877344,3.656333333,365.6333333,0,1,0,0,0,0,0,0,0,0,3
2213,Male,216.5716667,55,15.50521878,3.937666667,393.7666667,0,0,1,0,0,0,0,0,0,0,2
2214,Male,90.12500001,30,9.025017363,3.004166667,300.4166667,0,0,1,0,0,0,0,0,0,0,2
2215,Male,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2216,Male,66.38499999,30,4.89663136,2.212833333,221.2833333,0,0,0,0,1,0,0,0,0,0,4
2217,Male,155.19,60,6.68998225,2.5865,258.65,0,1,0,0,0,0,0,0,0,0,3
2218,Male,55.925,25,5.004169,2.237,223.7,0,0,1,0,0,0,0,2,0,0,2
2219,Male,0,50,0,0,0,0,0,1,0,0,0,2,0,1,0,2
2220,Male,83.8,25,11.235904,3.352,335.2,0,0,1,0,0,0,0,0,0,0,2
2221,Male,96.43333332,40,5.81211736,2.410833333,241.0833333,0,0,0,1,0,1,1,1,1,0,4
2222,Male,69.75999999,30,5.40717511,2.325333333,232.5333333,0,0,0,1,0,0,0,0,0,1,4
2223,Male,75.975,25,9.235521,3.039,303.9,0,0,1,0,0,0,1,0,0,0,2
2224,Male,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2225,Male,54.59999999,18,9.201111109,3.033333333,303.3333333,0,0,1,0,0,0,0,0,0,0,2
2226,Male,109.4175,45,5.91219225,2.4315,243.15,0,0,0,0,1,0,0,0,0,0,4
2227,Male,38.95,20,3.79275625,1.9475,194.75,0,0,0,1,0,3,2,3,0,1,4
2228,Male,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,4
